task_index	label	input_path	input_sha256	expected_atoms
590	disp05081	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00590-disp05081/scf.in	a4757b9adc6816435a8078e1049152ff10fc2421cde8e4e7d8aa6d6cb56b2ccd	72
591	disp05082	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00591-disp05082/scf.in	42f2f6a46e7c75ac883d185bbd07055f198d3ad24abf6b0e2d79776bcec5b5d7	72
592	disp05083	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00592-disp05083/scf.in	2a05b4eabd49d945da10253af4bffad4c131331e4662854ca6771651fbe433be	72
593	disp05084	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00593-disp05084/scf.in	6733a437eb6d28df62b72cbcc7a2617bf0945586b9837381047b3101370bd162	72
594	disp05085	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00594-disp05085/scf.in	ea96738e167a69f14a3999c1c32c34cf30afdc4375022435d57d4ee311cd07fd	72
595	disp05086	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00595-disp05086/scf.in	a8bb22bfe3a8a688e8d019bba853071563ed4f7ec68f8827a6279fd58ace2a99	72
596	disp05087	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00596-disp05087/scf.in	50275fa7f5b028782374a99999670d4abb0e0a25c74c702a53b7ba52260fc9aa	72
597	disp05088	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00597-disp05088/scf.in	d6018db39bea249e065b135144d4f3efd869ac104286376d6859f44d7a73ae68	72
598	disp05089	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00598-disp05089/scf.in	81a33471c1de67fb744b12341cf3d5ed5845caaa3e67a34c88844ffb143ece6a	72
599	disp05090	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00599-disp05090/scf.in	a3a76dea0b999f7e8f44ee0c02ca7e99c868cef3a416973ff101b02d64d3118a	72
600	disp05091	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00600-disp05091/scf.in	e23ce79c3e0f97043f01851c4597a6d042581a595c172e39b41c3a7ecf137779	72
601	disp05092	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00601-disp05092/scf.in	0d8ae26f424df7816955966e009011d7f959e00ff6a86929d462a4a500fba4ab	72
602	disp05135	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00602-disp05135/scf.in	7ed1679e1432e06a87b96bef63db549343f3ef63ff3d6d172e4b870a1e0fea25	72
603	disp05136	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00603-disp05136/scf.in	23dfb3e91f94d8bab689ac386b7fb128fa8b3f760cdd7cb1dbae8908eaacd170	72
604	disp05137	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00604-disp05137/scf.in	e3db20b8d1ad44590c5d0f26ebcbbcddd828d7055378cedfad131b03c8cb8649	72
605	disp05138	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00605-disp05138/scf.in	92b932460705a0efa3eea36de791517a0a524ca05e8fcd69a0392f41c3c80e27	72
606	disp05139	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00606-disp05139/scf.in	a998b929af42e18bb2e64c257b518d730a5a2c0c1835aeac191ecd300b21abd9	72
607	disp05140	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00607-disp05140/scf.in	615a70bdefc7c58be46b1edb82585bce4d2e82d26ab003cac86a82f1737b0e98	72
608	disp05159	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00608-disp05159/scf.in	0b83ad1dafe8c6300b4a3b35869de8422eb366275c0a84baa5f366bf3bdff0c2	72
609	disp05160	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00609-disp05160/scf.in	9c3effc615ac642cd80b7ad2a77a558f53bd27987297bf7f931982ee9d10dd15	72
610	disp05161	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00610-disp05161/scf.in	946dd069b8a3235955237ed6365f6e0eca6e6244559bb491f19ba92136b7744d	72
611	disp05162	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00611-disp05162/scf.in	fb17ad89673892c3336b47e33bc0667c810805ed6ece24e381930f79062d04b4	72
612	disp05163	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00612-disp05163/scf.in	c03606bc6d145913589399180b0e19dd10c71dbe74689157de050deade496657	72
613	disp05164	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00613-disp05164/scf.in	65241555ab07204696721f02c3855c3602ce807639769707014a5f2216647a2f	72
614	disp05177	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00614-disp05177/scf.in	ea87001e502883d38cb892419723a98ef7df1fa45ff271826d0114ae3b0a8b93	72
615	disp05178	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00615-disp05178/scf.in	53410bddf905c0c2d3b3794f9a50bb95bd3776c95e37883660d1b7a9b3701ee6	72
616	disp05179	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00616-disp05179/scf.in	a4554f7fbfe4d5f2268ed154822ee5df0a6399b1aa86c222b4fcd6f717a94e83	72
617	disp05180	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00617-disp05180/scf.in	ee9df378d1a4916d3de133453c4ad8f38f0776d8442ad6584b3b392e6e3d55ed	72
618	disp05181	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00618-disp05181/scf.in	624564c775f589d526dcf22dfb91e95bebcca37eeab2501532355a80fa548e82	72
619	disp05182	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00619-disp05182/scf.in	805d3d4fa805b56407fef5574db63aacac3242496470559240175379be3eea38	72
620	disp05243	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00620-disp05243/scf.in	dff6d525c277907c92e24e0f3bbbe9b4a3a8db02234e65dbeafe6225183cf5b2	72
621	disp05244	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00621-disp05244/scf.in	873414ca988c3456ed5b2d5cb69cf6d8302bca80a7fe6852ea0633d2dc4f1ecd	72
622	disp05245	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00622-disp05245/scf.in	a0c8832872d6d2301e039b58e843d233cc3fd6ea53736bd6de2902f2aa505db8	72
623	disp05246	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00623-disp05246/scf.in	4cc9c58fd7467fa956e48e62ad6de78981ee0c4d8fe665cd8556020efe523b76	72
624	disp05247	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00624-disp05247/scf.in	4d9fa6c6bb2b13c4beb009433ec84e2feede1c4ab9228b9abbef6fadacc5def6	72
625	disp05248	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00625-disp05248/scf.in	7fe518187d048116158b6520623196c81046c941d79103811ee0b236017d18a5	72
626	disp05291	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00626-disp05291/scf.in	141a580f72f960f85dec56bdae4cc3aed596ae0785bef6d373abeb3460eec3f1	72
627	disp05292	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00627-disp05292/scf.in	41df66f33d6d569e6f66715f726200e554bc7cd1f7f723fdc31b09c2cf72278a	72
628	disp05293	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00628-disp05293/scf.in	c296181aede6cacda6cd841e4d584bc01e5af0b1bbddb27161e835a2f97c63f2	72
629	disp05294	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00629-disp05294/scf.in	d7e9f06ab32bf4960c0498c11222bf4bc1060dbf3a3dabe820c4ac772a45f86e	72
630	disp05295	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00630-disp05295/scf.in	36ffad67c901b9dc511067b58fa70bf2c9baefeea0df876c78d15dd4e4400357	72
631	disp05296	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00631-disp05296/scf.in	f6734176911da34678e38e3a714efafb3e91fb18dcbd2ac17f8d76854688c235	72
632	disp05483	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00632-disp05483/scf.in	78ef0271c3c10a993aa533ed5b6dede3c99ec9b665c3116fd4355107b728b8fb	72
633	disp05484	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00633-disp05484/scf.in	3419d7af8b8c37eff80a59937e310c5ee5f1b0c209b5a267d7c35d663022c60e	72
634	disp05485	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00634-disp05485/scf.in	774e203379c78652da0fe149b49cd6479d40ff70dab5009ac2ba5406ff589eb6	72
635	disp05486	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00635-disp05486/scf.in	1a81cf482171c7120bdca508431c12a13c2c8df7a6549f9f0640537f53d1fa61	72
636	disp05487	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00636-disp05487/scf.in	6b1ca9534a8c5c8644401e88511a99ed090ed66c57591fc6bc6b03da90dc74c2	72
637	disp05488	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00637-disp05488/scf.in	dff317737f3e1042a14a9f487059ab6efa5587a51f76374ba4acd0b109ee029a	72
638	disp05513	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00638-disp05513/scf.in	597933417c8c4fbb11fad7a9cd721ec90778befa68ab550b26bbb81a3c6f28aa	72
639	disp05514	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00639-disp05514/scf.in	16d9f02cf7348b01a6282e8eff20b3da4640424d223779226de1f4c1a7dd8f97	72
640	disp05515	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00640-disp05515/scf.in	702e5709b29d788b680d49e8ceba542f2766dea191d2ae502477178bc6f20020	72
641	disp05516	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00641-disp05516/scf.in	25dc27f55e1899c903e8670506b8f1a641eeecb244ca74393d16ffa5e7c69e30	72
642	disp05517	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00642-disp05517/scf.in	8ff843f746de48cf813200a0f305d7d7abaf1b8869f39d6a2bd6bf226a089ffb	72
643	disp05518	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00643-disp05518/scf.in	04a69b7ab6ac152974380d10d75fdfdd283cb8dae8b61b5e751ba9211da116f7	72
644	disp05519	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00644-disp05519/scf.in	e9c6be3630ead1362fa7cb2875e1e44666ab2587d2ce13a49229fe7d8466b2a2	72
645	disp05520	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00645-disp05520/scf.in	34f05a7c3731da111ea5dd2ce5640bdc8494316e9f863b94e010abc23856ee89	72
646	disp05521	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00646-disp05521/scf.in	6c72bbf5318c4abcd44eb593f76bd35157c1c706e6aa30a3d6a13a1a959d7a17	72
647	disp05522	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00647-disp05522/scf.in	934b31c102d16b7233f93875e90f1d0442e6b44622762c88c5d266a5742ccb73	72
648	disp05523	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00648-disp05523/scf.in	d2e6cb8aa078d21fd807cf9e6a3ee97049fa775e1120260036bfa4d8696588cb	72
649	disp05524	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00649-disp05524/scf.in	a94c0ad78d36e55d849f3a0438c802ff240ea4a20b56cf2c528e251d6b1050db	72
650	disp05567	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00650-disp05567/scf.in	aa1485e3e518d6dcce81f8cf423daef9759b175eaf6245b7c1fc70410f40cc30	72
651	disp05568	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00651-disp05568/scf.in	809598fda76059693e077d35e08bdbe3ee79caf4a084920862cfc78a158a9549	72
652	disp05569	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00652-disp05569/scf.in	5e746307f187f16ad180cdd71065187183457f9c1d137ee0cac394d3b6f8b0b9	72
653	disp05570	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00653-disp05570/scf.in	e8425e967cf235c04464710948b6487f2eabd9bdbe509b80aa802fb8808fc4a1	72
654	disp05571	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00654-disp05571/scf.in	e9a186b68cedd2d6da859ffd46df990bd9438f16120e5d503a20d6458fdc2093	72
655	disp05572	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00655-disp05572/scf.in	c5dd35766ff6ff84d30cd228173ff4b92522d91532a98d7a626556b830fd96a7	72
656	disp05591	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00656-disp05591/scf.in	68c6178ff73ac911e55587cf0c7f746af6c5bfbefc588f528dc2cc110b77cfe7	72
657	disp05592	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00657-disp05592/scf.in	25cc7ed67c342327837b503d6ac1076dfab1b400d93fc5219f8ad3e8d775a38b	72
658	disp05593	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00658-disp05593/scf.in	382e17cd52af5b7e2d183dfee511b3e67282a989e83e1f31877cbd3b43b5ed27	72
659	disp05594	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00659-disp05594/scf.in	f1c9af68cd6ee1113c61cacb67f54353db88eb9d70461f0b1e5b42d14bfddec1	72
660	disp05595	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00660-disp05595/scf.in	df6fbd9210782d9304e759ab3e5d9a567906e704eed13c9e202011701a89eb10	72
661	disp05596	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00661-disp05596/scf.in	a2a58e6d719cd54acec9d36d454a67ff1e17ce99a4785404e3be282393e05609	72
662	disp05609	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00662-disp05609/scf.in	9e6a0ba760aa11ab3b36194eb360c68967fa18170f5e2f55e2dbfb2d9e3fc90a	72
663	disp05610	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00663-disp05610/scf.in	30e262a96fa2a9d83131f1e4040324bc83f381f062bee96e8b8098a990bde921	72
664	disp05611	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00664-disp05611/scf.in	32e38b6fa31436274f9bea0513b47999de8e501fedc23d569eeb6ffe333bb0ea	72
665	disp05612	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00665-disp05612/scf.in	9532f62dcc73ace9199152164ba1da0d764c70dd5d0536a2c21780958b69e7e6	72
666	disp05613	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00666-disp05613/scf.in	fec99ca14fd595e3d17b2100f2640325e31dbe38e9d30410e63102fb4e0fd88a	72
667	disp05614	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00667-disp05614/scf.in	2abc83ae0d7044f77f715423afb894ecf36431f697bbb049ebbc8e2f9ded8288	72
668	disp05675	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00668-disp05675/scf.in	3a0eaf920beefa2d2821f4df8988334010feba090605fb9dc551e12778d66604	72
669	disp05676	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00669-disp05676/scf.in	684891384aaabb5105b52a114643e837f8fcd3e166ccd22eb97942078d37b77b	72
670	disp05677	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00670-disp05677/scf.in	67722e7214a9e37995568bbcff77be49b11bd717166a40ab8f990ade88791dff	72
671	disp05678	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00671-disp05678/scf.in	152b14367d7564ba0a4467c17c4854f0718eab1ecb96331c6a81c967b10712b7	72
672	disp05679	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00672-disp05679/scf.in	1c724b78b33f9da55d76eadb959d51a699eb4be64e6bbe285ea38d581261cb15	72
673	disp05680	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00673-disp05680/scf.in	737b45ef77bd46d61dd1fdd24f255e293a258ded558b0283eacfd42cf2de4598	72
674	disp05723	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00674-disp05723/scf.in	5842ef0c621dabcb2c30619ae989c0769964c947c64c8219d39155e959d99b3b	72
675	disp05724	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00675-disp05724/scf.in	0c2938bcaa7365371b837cc5f1fae88991e34140060e16bf399521c1fe13dbcc	72
676	disp05725	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00676-disp05725/scf.in	4003588f19cdfec4b8e60d276e8d0e9c50bb91724aa16155403105bbd6147106	72
677	disp05726	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00677-disp05726/scf.in	5996f4df9c5f46e1d324f6d974b2ce892b3d48010621355500adfebaf5ea090b	72
678	disp05727	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00678-disp05727/scf.in	16702ba119ea9555c87681ca30670e6c432b0e8839e4e6c5f6d38f86f80b87c8	72
679	disp05728	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00679-disp05728/scf.in	162a852dcf306f8cc85ada0dff8ce1c341c579193efc79ff4a94d9bc4afb429f	72
